,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,"(1.6796875, 2.52734375)","(1.69140625, 2.90234375)","(1.296875, 2.8984375)","(0.86328125, 3.30859375)","(0.546875, 3.77734375)","(2.09375, 2.91015625)","(2.5234375, 3.3359375)","(2.85546875, 3.8125)","(1.5234375, 3.51953125)","(1.04296875, 3.48046875)","(1.2265625, 4.21484375)","(1.9453125, 3.5)","(2.375, 3.48046875)","(2.19921875, 4.2421875)","(1.60546875, 2.46875)","(1.75390625, 2.46875)","(1.49609375, 2.54296875)","(1.8671875, 2.55078125)"
4,"(1.6796875, 2.52734375)","(1.6953125, 2.90234375)","(1.296875, 2.8984375)","(0.86328125, 3.30859375)","(0.546875, 3.77734375)","(2.09765625, 2.9140625)","(2.52734375, 3.3359375)","(2.85546875, 3.8125)","(1.5234375, 3.515625)","(1.04296875, 3.48046875)","(1.2265625, 4.21484375)","(1.9453125, 3.49609375)","(2.375, 3.48046875)","(2.19921875, 4.2421875)","(1.60546875, 2.46875)","(1.75390625, 2.46875)","(1.49609375, 2.54296875)","(1.8671875, 2.55078125)"
5,"(1.6875, 2.44921875)","(1.703125, 2.875)","(1.296875, 2.8671875)","(0.8671875, 3.29296875)","(0.546875, 3.76953125)","(2.1015625, 2.8828125)","(2.5234375, 3.3125)","(2.8515625, 3.7890625)","(1.515625, 3.484375)","(1.046875, 3.47265625)","(1.21875, 4.20703125)","(1.9453125, 3.484375)","(2.36328125, 3.46484375)","(2.19140625, 4.24609375)","(1.6171875, 2.39453125)","(1.765625, 2.390625)","(1.515625, 2.484375)","(1.87890625, 2.49609375)"
6,"(1.6875, 2.44921875)","(1.703125, 2.875)","(1.30078125, 2.8671875)","(0.8671875, 3.29296875)","(0.54296875, 3.7734375)","(2.1015625, 2.87890625)","(2.5234375, 3.3125)","(2.8515625, 3.79296875)","(1.515625, 3.48828125)","(1.046875, 3.47265625)","(1.21875, 4.20703125)","(1.9453125, 3.484375)","(2.36328125, 3.46484375)","(2.19140625, 4.24609375)","(1.6171875, 2.39453125)","(1.765625, 2.390625)","(1.515625, 2.48046875)","(1.87890625, 2.49609375)"
7,"(1.6953125, 2.41796875)","(1.703125, 2.84375)","(1.3046875, 2.83203125)","(0.86328125, 3.265625)","(0.55859375, 3.73046875)","(2.1015625, 2.8515625)","(2.51953125, 3.28125)","(0.011138916015625, 0.0148162841796875)","(1.515625, 3.49609375)","(1.046875, 3.453125)","(1.21875, 4.20703125)","(1.9453125, 3.5078125)","(2.359375, 3.453125)","(2.19140625, 4.2421875)","(1.62109375, 2.36328125)","(1.7734375, 2.36328125)","(1.5234375, 2.453125)","(1.88671875, 2.46875)"
8,"(1.6953125, 2.41796875)","(1.703125, 2.83984375)","(1.3046875, 2.83203125)","(0.86328125, 3.265625)","(0.55859375, 3.7265625)","(2.1015625, 2.85546875)","(2.5234375, 3.28515625)","(2.84765625, 3.76953125)","(1.515625, 3.5)","(1.046875, 3.44921875)","(1.21875, 4.20703125)","(1.9453125, 3.51171875)","(2.359375, 3.453125)","(2.19140625, 4.2421875)","(1.62109375, 2.36328125)","(1.7734375, 2.36328125)","(1.5234375, 2.453125)","(1.88671875, 2.46875)"
9,"(1.6953125, 2.3984375)","(1.70703125, 2.80859375)","(1.3046875, 2.796875)","(0.8671875, 3.2109375)","(0.5703125, 3.66796875)","(2.1015625, 2.82421875)","(2.5234375, 3.24609375)","(2.84765625, 3.7265625)","(1.51171875, 3.46484375)","(1.04296875, 3.43359375)","(1.21875, 4.20703125)","(1.94140625, 3.4765625)","(2.33984375, 3.41015625)","(2.19140625, 4.24609375)","(1.625, 2.33984375)","(1.7734375, 2.34375)","(1.5234375, 2.43359375)","(1.890625, 2.4453125)"
10,"(1.6953125, 2.3984375)","(1.70703125, 2.80859375)","(1.3046875, 2.796875)","(0.8671875, 3.2109375)","(0.56640625, 3.66796875)","(2.1015625, 2.82421875)","(2.5234375, 3.24609375)","(2.84765625, 3.72265625)","(1.51171875, 3.46484375)","(1.04296875, 3.42578125)","(1.21875, 4.20703125)","(1.94140625, 3.4765625)","(2.33984375, 3.40625)","(2.19140625, 4.24609375)","(1.625, 2.33984375)","(1.7734375, 2.34375)","(1.5234375, 2.43359375)","(1.890625, 2.4453125)"
11,"(1.6953125, 2.3515625)","(1.703125, 2.765625)","(1.30859375, 2.75390625)","(0.875, 3.15625)","(0.57421875, 3.609375)","(2.09375, 2.77734375)","(2.5234375, 3.203125)","(2.85546875, 3.6875)","(1.4921875, 3.41015625)","(1.0390625, 3.40625)","(1.2109375, 4.20703125)","(1.91796875, 3.421875)","(2.33203125, 3.3828125)","(2.1953125, 4.2421875)","(1.625, 2.30078125)","(1.7734375, 2.30078125)","(1.5234375, 2.390625)","(1.88671875, 2.40234375)"
12,"(1.6953125, 2.3515625)","(1.70703125, 2.76953125)","(1.30859375, 2.75390625)","(0.875, 3.16015625)","(0.57421875, 3.609375)","(2.09375, 2.77734375)","(2.5234375, 3.203125)","(2.85546875, 3.69140625)","(1.4921875, 3.41796875)","(1.0390625, 3.40625)","(1.2109375, 4.20703125)","(1.921875, 3.4375)","(2.33203125, 3.38671875)","(2.1953125, 4.2421875)","(1.625, 2.30078125)","(1.7734375, 2.30078125)","(1.5234375, 2.390625)","(1.88671875, 2.40234375)"
13,"(1.6953125, 2.3515625)","(1.70703125, 2.765625)","(1.30859375, 2.75390625)","(0.875, 3.15625)","(0.57421875, 3.609375)","(2.09375, 2.77734375)","(2.5234375, 3.203125)","(2.85546875, 3.69140625)","(1.4921875, 3.4140625)","(1.0390625, 3.40234375)","(1.21484375, 4.20703125)","(1.91796875, 3.4296875)","(2.328125, 3.3828125)","(2.1953125, 4.2421875)","(1.625, 2.30078125)","(1.7734375, 2.30078125)","(1.5234375, 2.390625)","(1.88671875, 2.40234375)"
14,"(1.6953125, 2.3515625)","(1.703125, 2.765625)","(1.30859375, 2.75390625)","(0.875, 3.15625)","(0.578125, 3.609375)","(2.09375, 2.77734375)","(2.5234375, 3.203125)","(2.85546875, 3.69140625)","(1.48828125, 3.4140625)","(1.0390625, 3.40625)","(1.2109375, 4.20703125)","(1.9140625, 3.43359375)","(2.33203125, 3.38671875)","(2.1953125, 4.2421875)","(1.625, 2.30078125)","(1.7734375, 2.30078125)","(1.5234375, 2.390625)","(1.88671875, 2.40234375)"
15,"(1.6953125, 2.30078125)","(1.70703125, 2.71484375)","(1.31640625, 2.69921875)","(0.87890625, 3.1015625)","(0.56640625, 3.578125)","(2.09765625, 2.7265625)","(2.53125, 3.1484375)","(2.84375, 3.60546875)","(1.5078125, 3.37890625)","(1.03515625, 3.3828125)","(1.2109375, 4.20703125)","(1.93359375, 3.3984375)","(2.3203125, 3.359375)","(0.006927490234375, 0.0089874267578125)","(1.625, 2.24609375)","(1.7734375, 2.24609375)","(1.5234375, 2.3359375)","(1.88671875, 2.34765625)"
16,"(1.6953125, 2.30078125)","(1.70703125, 2.71484375)","(1.31640625, 2.69921875)","(0.87890625, 3.1015625)","(0.56640625, 3.57421875)","(2.09765625, 2.7265625)","(2.53125, 3.1484375)","(2.84375, 3.6015625)","(1.51171875, 3.37890625)","(1.0390625, 3.3828125)","(1.2109375, 4.20703125)","(1.93359375, 3.40234375)","(2.3203125, 3.359375)","(0.005950927734375, 0.009124755859375)","(1.625, 2.24609375)","(1.7734375, 2.24609375)","(1.5234375, 2.3359375)","(1.88671875, 2.34765625)"
17,"(1.69921875, 2.23828125)","(1.7109375, 2.6484375)","(1.3203125, 2.6328125)","(0.90234375, 3.015625)","(0.5703125, 3.5078125)","(2.09765625, 2.66015625)","(2.52734375, 3.07421875)","(0.0073699951171875, 0.0091705322265625)","(1.4921875, 3.23828125)","(1.04296875, 3.36328125)","(1.203125, 4.203125)","(1.92578125, 3.2578125)","(2.31640625, 3.30859375)","(0.0073699951171875, 0.0091705322265625)","(1.62890625, 2.18359375)","(1.77734375, 2.18359375)","(1.52734375, 2.27734375)","(1.890625, 2.2890625)"
18,"(1.69921875, 2.23828125)","(1.7109375, 2.6484375)","(1.3203125, 2.6328125)","(0.90234375, 3.015625)","(0.5703125, 3.5078125)","(2.09765625, 2.66015625)","(2.52734375, 3.07421875)","(2.83984375, 3.53515625)","(1.4921875, 3.2421875)","(1.04296875, 3.36328125)","(1.203125, 4.203125)","(1.92578125, 3.2578125)","(2.31640625, 3.3125)","(None, None)","(1.62890625, 2.18359375)","(1.77734375, 2.18359375)","(1.52734375, 2.27734375)","(1.890625, 2.2890625)"
19,"(1.703125, 2.17578125)","(1.71484375, 2.5703125)","(1.3359375, 2.55859375)","(0.91015625, 2.921875)","(0.59375, 3.3828125)","(2.09375, 2.58203125)","(2.5390625, 3.00390625)","(2.8515625, 3.484375)","(1.51171875, 3.12890625)","(1.0625, 3.2734375)","(1.20703125, 4.19921875)","(1.96484375, 3.12890625)","(2.33984375, 3.3203125)","(2.203125, 4.21484375)","(1.62890625, 2.12109375)","(1.77734375, 2.12109375)","(1.52734375, 2.21484375)","(1.890625, 2.22265625)"
20,"(1.703125, 2.17578125)","(1.71484375, 2.5703125)","(1.3359375, 2.55859375)","(0.91015625, 2.921875)","(0.59375, 3.38671875)","(2.09375, 2.58203125)","(2.5390625, 3.00390625)","(2.8515625, 3.484375)","(1.51171875, 3.12890625)","(1.0625, 3.2734375)","(1.20703125, 4.19921875)","(1.96484375, 3.12890625)","(2.33984375, 3.32421875)","(2.203125, 4.21484375)","(1.62890625, 2.12109375)","(1.77734375, 2.12109375)","(1.52734375, 2.21484375)","(1.890625, 2.22265625)"
21,"(1.70703125, 2.09375)","(1.7109375, 2.4921875)","(1.33203125, 2.4765625)","(0.91015625, 2.8515625)","(0.5859375, 3.3203125)","(2.09765625, 2.5)","(2.53125, 2.91015625)","(2.86328125, 3.421875)","(1.4765625, 2.96875)","(1.05859375, 3.296875)","(1.203125, 4.1875)","(1.97265625, 3.0)","(2.359375, 3.359375)","(2.203125, 4.21875)","(1.63671875, 2.0390625)","(1.78125, 2.0390625)","(1.53125, 2.12890625)","(1.89453125, 2.13671875)"
22,"(1.70703125, 2.09375)","(1.71484375, 2.4921875)","(1.33203125, 2.4765625)","(0.9140625, 2.8515625)","(0.5859375, 3.3203125)","(2.09765625, 2.5)","(2.53125, 2.91015625)","(2.86328125, 3.421875)","(1.4765625, 2.97265625)","(1.05859375, 3.296875)","(1.203125, 4.1875)","(1.97265625, 3.0)","(2.359375, 3.359375)","(2.203125, 4.21484375)","(1.63671875, 2.0390625)","(1.78125, 2.0390625)","(1.53125, 2.12890625)","(1.89453125, 2.13671875)"
23,"(1.71484375, 2.0)","(1.71875, 2.41015625)","(1.33984375, 2.39453125)","(0.90625, 2.76953125)","(0.59765625, 3.2265625)","(2.1015625, 2.421875)","(2.53515625, 2.8203125)","(2.828125, 3.25390625)","(1.4921875, 2.890625)","(1.046875, 3.296875)","(1.203125, 4.19140625)","(1.98046875, 2.921875)","(2.38671875, 3.34375)","(None, None)","(1.63671875, 1.94921875)","(1.78515625, 1.9453125)","(1.53515625, 2.046875)","(1.8984375, 2.046875)"
24,"(1.71484375, 2.0)","(1.71875, 2.41015625)","(1.33984375, 2.39453125)","(0.90625, 2.76953125)","(0.59375, 3.23046875)","(2.1015625, 2.421875)","(2.53515625, 2.8203125)","(2.828125, 3.25390625)","(1.4921875, 2.890625)","(1.046875, 3.29296875)","(1.203125, 4.1953125)","(1.98046875, 2.92578125)","(2.38671875, 3.34765625)","(None, None)","(1.63671875, 1.94921875)","(1.78515625, 1.9453125)","(1.53515625, 2.046875)","(1.8984375, 2.046875)"
25,"(1.71484375, 2.0)","(1.71875, 2.41015625)","(1.33984375, 2.39453125)","(0.90625, 2.76953125)","(0.59765625, 3.2265625)","(2.1015625, 2.421875)","(2.53515625, 2.8203125)","(2.828125, 3.25390625)","(1.4921875, 2.890625)","(1.046875, 3.29296875)","(1.203125, 4.1953125)","(1.98046875, 2.921875)","(2.38671875, 3.34375)","(None, None)","(1.640625, 1.94921875)","(1.78515625, 1.9453125)","(1.53515625, 2.046875)","(1.8984375, 2.046875)"
26,"(1.71484375, 2.0)","(1.71875, 2.41015625)","(1.33984375, 2.39453125)","(0.90625, 2.76953125)","(0.59765625, 3.2265625)","(2.1015625, 2.421875)","(2.53515625, 2.8203125)","(2.828125, 3.25390625)","(1.4921875, 2.890625)","(1.046875, 3.29296875)","(1.203125, 4.1953125)","(1.98046875, 2.921875)","(2.38671875, 3.33984375)","(None, None)","(1.640625, 1.94921875)","(1.78515625, 1.9453125)","(1.53515625, 2.046875)","(1.8984375, 2.046875)"
27,"(1.7265625, 1.88671875)","(1.73046875, 2.32421875)","(1.3515625, 2.30859375)","(0.93359375, 2.6796875)","(0.5859375, 3.171875)","(2.11328125, 2.33203125)","(2.53515625, 2.71484375)","(2.82421875, 3.15625)","(1.48828125, 2.8515625)","(1.0546875, 3.21875)","(1.203125, 4.1875)","(1.96484375, 2.88671875)","(2.41015625, 3.30859375)","(None, None)","(1.65234375, 1.83984375)","(1.796875, 1.8359375)","(1.54296875, 1.9453125)","(1.90625, 1.94140625)"
28,"(1.7265625, 1.88671875)","(1.73046875, 2.3203125)","(1.3515625, 2.30859375)","(0.93359375, 2.6796875)","(0.5859375, 3.171875)","(2.11328125, 2.33203125)","(2.53515625, 2.71484375)","(2.82421875, 3.15625)","(1.48828125, 2.8515625)","(1.0546875, 3.21484375)","(1.203125, 4.1875)","(1.96484375, 2.88671875)","(2.41015625, 3.30859375)","(None, None)","(1.65234375, 1.83984375)","(1.796875, 1.8359375)","(1.54296875, 1.9453125)","(1.90625, 1.94140625)"
29,"(1.74609375, 1.75390625)","(1.7421875, 2.20703125)","(1.359375, 2.19921875)","(0.94140625, 2.57421875)","(0.6171875, 3.03125)","(2.125, 2.22265625)","(2.53515625, 2.609375)","(2.8359375, 3.06640625)","(1.5078125, 2.7890625)","(1.05078125, 3.22265625)","(1.21875, 4.1953125)","(2.00390625, 2.828125)","(2.40625, 3.30859375)","(2.19921875, 4.21875)","(1.66796875, 1.70703125)","(1.8125, 1.6953125)","(1.5546875, 1.82421875)","(1.91796875, 1.81640625)"
30,"(1.74609375, 1.75390625)","(1.7421875, 2.20703125)","(1.359375, 2.19921875)","(0.94140625, 2.57421875)","(0.6171875, 3.03125)","(2.12109375, 2.21875)","(2.53515625, 2.609375)","(2.83203125, 3.06640625)","(1.5078125, 2.7890625)","(1.05078125, 3.22265625)","(1.21875, 4.1953125)","(2.00390625, 2.828125)","(2.40625, 3.30859375)","(2.19921875, 4.21875)","(1.66796875, 1.70703125)","(1.80859375, 1.6953125)","(1.5546875, 1.82421875)","(1.91796875, 1.81640625)"
31,"(1.7578125, 1.59765625)","(1.75, 2.10546875)","(1.3671875, 2.09765625)","(0.9375, 2.47265625)","(0.6171875, 2.94140625)","(2.1328125, 2.109375)","(2.54296875, 2.515625)","(2.83984375, 2.984375)","(1.51171875, 2.7734375)","(1.08203125, 3.2265625)","(1.23046875, 4.1953125)","(2.01953125, 2.80859375)","(2.41015625, 3.3671875)","(2.19140625, 4.21875)","(1.6796875, 1.55078125)","(1.82421875, 1.54296875)","(1.56640625, 1.6875)","(1.93359375, 1.67578125)"
32,"(1.7578125, 1.59765625)","(1.75, 2.10546875)","(1.3671875, 2.09765625)","(0.9375, 2.47265625)","(0.6171875, 2.9375)","(2.1328125, 2.109375)","(2.54296875, 2.515625)","(2.83984375, 2.984375)","(1.51171875, 2.7734375)","(1.08203125, 3.234375)","(1.23046875, 4.1953125)","(2.01953125, 2.80859375)","(2.41015625, 3.3671875)","(2.1953125, 4.21875)","(1.6796875, 1.55078125)","(1.82421875, 1.54296875)","(1.56640625, 1.6875)","(1.93359375, 1.67578125)"
33,"(1.765625, 1.42578125)","(1.765625, 1.9921875)","(1.37109375, 1.984375)","(0.94921875, 2.359375)","(0.63671875, 2.796875)","(2.15234375, 1.99609375)","(2.55859375, 2.421875)","(2.87890625, 2.91796875)","(1.53125, 2.75)","(1.09375, 3.30078125)","(1.23828125, 4.17578125)","(2.0390625, 2.7890625)","(2.40234375, 3.390625)","(2.1875, 4.21875)","(1.6875, 1.3828125)","(1.8359375, 1.375)","(1.57421875, 1.5390625)","(1.94140625, 1.5390625)"
34,"(1.765625, 1.42578125)","(1.765625, 1.9921875)","(1.37109375, 1.984375)","(0.94921875, 2.359375)","(0.63671875, 2.796875)","(2.15234375, 1.9921875)","(2.55859375, 2.421875)","(2.875, 2.9140625)","(1.53515625, 2.75)","(1.09765625, 3.30078125)","(1.23828125, 4.17578125)","(2.0390625, 2.7890625)","(None, None)","(None, None)","(1.6875, 1.3828125)","(1.8359375, 1.375)","(1.57421875, 1.53515625)","(1.94140625, 1.5390625)"
35,"(1.77734375, 1.26953125)","(1.7734375, 1.87109375)","(1.37890625, 1.8671875)","(0.953125, 2.25390625)","(0.64453125, 2.69140625)","(2.1640625, 1.87890625)","(2.57421875, 2.3203125)","(2.87109375, 2.78125)","(1.54296875, 2.70703125)","(1.12890625, 3.34375)","(1.2421875, 4.18359375)","(2.04296875, 2.73828125)","(2.35546875, 3.3984375)","(2.18359375, 4.23046875)","(1.703125, 1.2265625)","(1.8515625, 1.23046875)","(1.5859375, 1.3828125)","(1.95703125, 1.390625)"
36,"(1.77734375, 1.265625)","(1.7734375, 1.87109375)","(1.37890625, 1.8671875)","(0.953125, 2.25390625)","(0.64453125, 2.69140625)","(2.1640625, 1.87890625)","(2.57421875, 2.3203125)","(2.87109375, 2.78125)","(1.54296875, 2.70703125)","(1.12890625, 3.33984375)","(1.2421875, 4.1875)","(2.04296875, 2.7421875)","(2.35546875, 3.40234375)","(2.18359375, 4.23046875)","(1.703125, 1.2265625)","(1.8515625, 1.23046875)","(1.5859375, 1.3828125)","(1.95703125, 1.390625)"
37,"(1.77734375, 1.26953125)","(1.7734375, 1.87109375)","(1.37890625, 1.8671875)","(0.953125, 2.25390625)","(0.64453125, 2.69140625)","(2.1640625, 1.87890625)","(2.57421875, 2.3203125)","(2.87109375, 2.78125)","(1.54296875, 2.7109375)","(1.12890625, 3.34375)","(1.2421875, 4.1875)","(2.04296875, 2.73828125)","(2.35546875, 3.39453125)","(2.18359375, 4.23046875)","(1.703125, 1.2265625)","(1.8515625, 1.23046875)","(1.5859375, 1.3828125)","(1.95703125, 1.390625)"
38,"(1.77734375, 1.265625)","(1.7734375, 1.87109375)","(1.37890625, 1.8671875)","(0.953125, 2.25390625)","(0.64453125, 2.6875)","(2.1640625, 1.87890625)","(2.57421875, 2.32421875)","(2.87109375, 2.78125)","(1.54296875, 2.7109375)","(1.125, 3.34375)","(1.2421875, 4.1875)","(2.04296875, 2.7421875)","(2.35546875, 3.390625)","(2.18359375, 4.23046875)","(1.703125, 1.2265625)","(1.8515625, 1.23046875)","(1.5859375, 1.3828125)","(1.95703125, 1.39453125)"
39,"(1.80078125, 1.1328125)","(1.78515625, 1.74609375)","(1.37890625, 1.73828125)","(0.96875, 2.125)","(0.671875, 2.53125)","(2.18359375, 1.75)","(2.58203125, 2.19140625)","(2.859375, 2.609375)","(1.53515625, 2.69921875)","(1.17578125, 3.3671875)","(1.25, 4.17578125)","(2.03515625, 2.7109375)","(2.31640625, 3.41015625)","(2.1796875, 4.22265625)","(1.73046875, 1.09375)","(1.87109375, 1.09375)","(1.61328125, 1.24609375)","(1.9765625, 1.265625)"
40,"(1.80078125, 1.1328125)","(1.78515625, 1.74609375)","(1.3828125, 1.73828125)","(0.96484375, 2.125)","(None, None)","(2.18359375, 1.75)","(2.58203125, 2.19140625)","(2.86328125, 2.609375)","(1.53515625, 2.69921875)","(1.17578125, 3.3671875)","(1.25, 4.17578125)","(2.03515625, 2.70703125)","(2.31640625, 3.41015625)","(2.1796875, 4.22265625)","(1.73046875, 1.09375)","(1.87109375, 1.08984375)","(1.61328125, 1.24609375)","(1.9765625, 1.265625)"
41,"(1.82421875, 1.00390625)","(1.796875, 1.6015625)","(1.39453125, 1.578125)","(0.98046875, 1.98046875)","(0.671875, 2.40234375)","(2.19140625, 1.6171875)","(2.578125, 2.0390625)","(2.859375, 2.4609375)","(1.515625, 2.66015625)","(1.203125, 3.37890625)","(1.24609375, 4.1796875)","(2.015625, 2.671875)","(2.26953125, 3.390625)","(2.1796875, 4.2265625)","(1.74609375, 0.9609375)","(1.89453125, 0.96875)","(1.62890625, 1.1171875)","(1.9921875, 1.14453125)"
42,"(1.82421875, 1.00390625)","(1.796875, 1.6015625)","(1.39453125, 1.578125)","(0.9765625, 1.98046875)","(0.671875, 2.40234375)","(2.19140625, 1.6171875)","(2.58203125, 2.0390625)","(2.859375, 2.4609375)","(1.515625, 2.66015625)","(1.203125, 3.37890625)","(1.24609375, 4.1796875)","(2.015625, 2.671875)","(2.26953125, 3.39453125)","(2.1796875, 4.22265625)","(1.74609375, 0.9609375)","(1.89453125, 0.96875)","(1.62890625, 1.1171875)","(1.9921875, 1.14453125)"
43,"(1.83203125, 0.87890625)","(1.80078125, 1.47265625)","(1.39453125, 1.44140625)","(0.98828125, 1.8359375)","(0.6875, 2.2578125)","(2.19921875, 1.484375)","(2.5859375, 1.89453125)","(2.890625, 2.36328125)","(1.53125, 2.55859375)","(1.23828125, 3.37109375)","(1.234375, 4.1640625)","(2.0, 2.5625)","(2.21484375, 3.34765625)","(2.18359375, 4.2109375)","(1.7578125, 0.84375)","(1.90625, 0.84375)","(1.6484375, 0.99609375)","(2.01171875, 1.0234375)"
44,"(1.83203125, 0.87890625)","(1.80078125, 1.47265625)","(1.390625, 1.44140625)","(0.98828125, 1.8359375)","(0.6875, 2.2578125)","(2.19921875, 1.484375)","(2.5859375, 1.89453125)","(2.890625, 2.36328125)","(1.53125, 2.55859375)","(1.2421875, 3.36328125)","(1.234375, 4.1640625)","(2.0, 2.5625)","(2.21875, 3.35546875)","(2.18359375, 4.2109375)","(1.7578125, 0.84375)","(1.90625, 0.84375)","(1.6484375, 0.99609375)","(2.015625, 1.02734375)"
45,"(1.8515625, 0.7890625)","(1.80859375, 1.34765625)","(1.3984375, 1.3203125)","(1.0078125, 1.69921875)","(0.6796875, 2.12890625)","(2.20703125, 1.36328125)","(2.6015625, 1.76171875)","(2.8828125, 2.1640625)","(1.515625, 2.4296875)","(1.28125, 3.28125)","(1.2265625, 4.15625)","(1.9921875, 2.44140625)","(2.16015625, 3.25390625)","(2.1875, 4.1875)","(1.7734375, 0.7578125)","(1.9296875, 0.76171875)","(1.6640625, 0.90625)","(2.03125, 0.92578125)"
46,"(1.8515625, 0.7890625)","(1.80859375, 1.34765625)","(1.40234375, 1.3203125)","(1.0078125, 1.69921875)","(0.6796875, 2.12890625)","(2.203125, 1.36328125)","(2.6015625, 1.76171875)","(2.8828125, 2.1640625)","(1.515625, 2.42578125)","(1.28125, 3.28515625)","(1.2265625, 4.15625)","(1.9921875, 2.4375)","(2.16015625, 3.2578125)","(2.1875, 4.1875)","(1.7734375, 0.7578125)","(1.9296875, 0.76171875)","(1.6640625, 0.90625)","(2.03125, 0.92578125)"
47,"(1.859375, 0.75)","(1.82421875, 1.26953125)","(1.41796875, 1.2421875)","(1.0078125, 1.58984375)","(0.6875, 1.98046875)","(2.21484375, 1.28515625)","(2.62109375, 1.640625)","(2.9140625, 2.01953125)","(1.51171875, 2.34765625)","(1.328125, 3.2109375)","(1.20703125, 4.11328125)","(1.984375, 2.3671875)","(2.1171875, 3.2109375)","(2.21875, 4.14453125)","(1.78125, 0.70703125)","(1.9453125, 0.7109375)","(1.67578125, 0.84765625)","(2.04296875, 0.87109375)"
48,"(1.859375, 0.74609375)","(1.82421875, 1.26953125)","(1.41796875, 1.2421875)","(1.0078125, 1.58984375)","(0.69140625, 1.9765625)","(2.21484375, 1.28515625)","(2.625, 1.640625)","(2.9140625, 2.01953125)","(1.51171875, 2.34765625)","(1.328125, 3.2109375)","(1.2109375, 4.1171875)","(1.984375, 2.3671875)","(2.1171875, 3.21875)","(2.21875, 4.14453125)","(1.78125, 0.703125)","(1.9453125, 0.7109375)","(1.67578125, 0.84765625)","(2.04296875, 0.87109375)"
49,"(1.859375, 0.75)","(1.82421875, 1.26953125)","(1.41796875, 1.2421875)","(1.01171875, 1.58984375)","(0.69140625, 1.97265625)","(2.21484375, 1.28515625)","(2.625, 1.640625)","(2.9140625, 2.015625)","(1.5078125, 2.34765625)","(1.328125, 3.2109375)","(1.20703125, 4.1171875)","(1.984375, 2.36328125)","(2.1171875, 3.2109375)","(2.21875, 4.14453125)","(1.78125, 0.70703125)","(1.9453125, 0.7109375)","(1.67578125, 0.84765625)","(2.04296875, 0.87109375)"
